,WMT,XOM,MCD,UTX,DWDP,MMM,WBA,NKE,CAT,PFE,INTC,MSFT,AXP,GS,PG,V,DIS,KO,AAPL,CSCO,TRV,IBM,JNJ,MRK,BA,UNH,HD,VZ,CVX,JPM
20150108,0.021106095,0.016644621,0.003723008,0.017031846,0.024884793,0.023967459,0.012402089,0.023084221,0.010249402,0.020408163,0.018600777,0.029418127,0.014174972,0.015965399,0.01143555,0.013412531,0.010341484,0.012095836,0.038422274,0.007692308,0.020761905,0.021734924,0.007862827,0.020126603,0.017682032,0.047733413,0.022124318,0.021433211,0.022883083,0.022346369
20150109,-0.012379794,-0.00140952,-0.012187368,-0.005494985,-0.001573741,-0.012283811,-0.024242424,-0.011024109,-0.011949047,0.004615385,0.001907877,-0.008405127,-0.012666521,-0.015346613,-0.009330406,-0.014823218,0.004904574,-0.011031947,0.001072482,0.010178117,-0.012595634,0.004355511,-0.0136291,-0.004614161,-0.001972686,-0.009360076,-0.017147676,-0.008902077,-0.019925731,-0.017386985
20150112,0.007498601,-0.019218241,-0.002145693,0.003771268,-0.005854537,-0.005444871,0.000396458,-0.001354308,-0.00867085,0.003675345,-0.004352557,-0.012502649,-0.01017474,-0.012169736,-0.00365651,-0.001957548,0.002228117,-0.009063444,-0.024640657,0.009355883,-0.005952943,-0.016780843,-0.003430532,-0.00415601,-0.005093508,-0.01128037,-0.004480885,0.006843456,-0.021532206,-0.00859454
20150113,-0.007887136,-0.003653271,-0.001935276,-0.000961118,-0.012231031,-0.000746547,-0.005812417,-0.008867098,-0.005984578,-0.010070186,-0.00273224,-0.005257511,-0.00301676,-0.000756471,0.004225979,0.002922852,0.007728139,-0.000234522,0.008878719,0.001604278,0.001520913,0.002365124,0.00172117,-0.00176565,0.002292351,0.005070697,-0.00660793,0.002124044,-0.015867019,0.000169981
20150114,-0.030231777,-0.002888889,-0.01389637,-0.007171593,-0.004127494,-0.004856182,-0.003587563,-0.01368277,-0.003473428,0.001233046,-0.004109589,-0.008629058,-0.024207105,-0.025415022,-0.003433001,-0.020016872,-0.010085093,-0.001642036,-0.003810561,-0.006228866,-0.015091116,-0.006440916,-0.007254677,0.00723589,-0.006022719,0.002522557,-0.01050805,-0.004451039,-0.002879079,-0.03450034
20150115,0.008890428,-0.008691776,-0.00174787,0,-0.002763067,-0.001126126,-0.002800373,-0.009604098,-0.020332288,-0.002463054,-0.004401651,-0.010336198,-0.013667164,-0.009654331,-0.001444605,-0.00950853,0.00127348,-0.004229323,-0.027140255,-0.018266476,0.004240146,-0.007894737,-0.014519231,-0.012132822,-0.001840773,0.010935837,-0.015880748,0.002767724,-0.011838306,-0.032036613
20150116,-0.006981003,0.024280576,0.001203764,0.023167724,0.034172247,0.014656144,0.016715699,0.001939446,-0.005455408,0.012345679,0.007184305,0.016710642,0.001863065,-0.007059219,0.015468507,0.007189981,0.008797032,0.003539405,-0.007770081,0.00985042,0.022358699,0.016626771,0.015123427,0.018584357,0.004917781,0.012540685,0.030789031,0.018895966,0.023862862,0.017094017
20150120,-0.000921978,-0.000329236,-0.007541808,0.011881188,-0.014735432,-0.00037037,0.000263054,0.006667384,0.00131171,0.009146341,-0.009876543,0.003243945,0.014179451,-0.009027817,-0.000657534,0.007413218,-0.00462282,0.014813073,0.025757147,0.014089595,-0.006570302,-0.001209113,-0.026432141,-0.006663494,0.003364429,-0.001418172,-0.008355743,0.003959158,0.012842466,-0.003933488
20150121,-0.000576768,0.00856296,-0.005066079,0.012762699,0.013822796,0.003705076,-0.006048652,-0.001068262,0.016672621,-0.013897281,0.010806318,-0.010131494,0.004698602,0.008654558,-0.005044413,0.001713129,-0.006016466,0.00463392,0.00763429,-0.008193801,-0.007842026,-0.030965276,0.006022312,-0.00718735,0.00906874,0.035031244,0.002711864,0.001452885,0.015873016,0.003231018
20150122,0.019159741,0.010884946,0.006088112,0.011929766,0.013857845,0.020610311,0.005688583,0.025024062,0.016984889,0.005208333,0.011787281,0.026350174,-0.037641154,0.027603726,0.009809324,0.001243781,0.010406711,0.009686347,0.026015518,0.023706897,0.030092372,0.021697679,0.018253189,0.006917632,0.024393928,0.04143798,0.024533952,-0.009326425,0.007026627,0.03041689
20150123,0.002378256,-0.021320125,-0.014633073,-0.003902034,-0.017416226,-0.01127253,-0.005656406,0.00323422,-0.013936881,-0.010972265,-0.012598212,0.001060895,-0.002844613,-0.008514612,-0.016808557,0.002678571,-0.00451918,-0.010735496,0.005160142,-0.010175439,-0.010816308,0.003089002,-0.015034695,-0.001597699,-0.007519906,-0.016249451,-0.006599415,-0.013598326,-0.019004774,-0.015801354
20150126,0.001355779,0.00957201,0.012393926,-0.010251709,-0.000224366,0.0013413,0.003307316,0.001975874,0.004905969,0.010785824,-0.017560708,-0.003603222,-0.009865684,-0.000387833,-0.005550622,-0.006814046,0.002639358,-0.0071577,0.001062135,-0.008507621,0.000654206,0.003143645,0.000587084,0.005280845,-0.004085574,-0.003482143,0.009395464,-0.004029692,0.018998596,0.001587862
20150127,-0.012411147,-0.008827376,-0.012131907,0.003452632,-0.008752244,-0.003714077,-0.011998945,-0.01920083,-0.071835406,-0.006097561,-0.045245078,-0.092533504,-0.010804322,-0.021782507,-0.034494307,-0.021595915,-0.010529641,-0.014186047,-0.035013263,-0.038255274,-0.009526478,-0.017203888,-0.001662429,-0.004138809,-0.011859476,-0.014335633,-0.011282437,-0.012989779,-0.005694342,-0.010040514
20150128,-0.008111505,-0.032985157,-0.008819917,-0.018798254,-0.025809373,0.001894518,-0.015481116,-0.012592593,0.002003757,-0.01993865,-0.011993564,-0.034458509,-0.008131068,-0.019491189,-0.015493121,-0.01844695,-0.013834202,-0.011087521,0.056532894,-0.003531599,-0.013861386,-0.013795796,-0.00597512,-0.017742967,0.054045894,-0.014089628,-0.003993914,-0.006472492,-0.04202845,-0.025800712
20150129,0.010366275,-0.004206936,0.050574454,-0.004019843,0.046014409,0.013358546,0.010844517,0.016718465,-0.000124984,-0.003755869,0.012879349,0.019907745,0.003303561,0.016989309,0.00610687,0.006656925,0.005935038,0.004293893,0.031133466,0.015482186,-0.000382482,0.025932036,0.008868743,0.010414972,0.058292753,0.00857459,0.027496658,0.001302932,-0.006846013,0.016803653
20150130,-0.03123575,-0.001826901,-0.008898896,-0.014340919,0.003332593,-0.023054235,-0.010996379,-0.027616739,-0.000375,-0.018221803,-0.034200526,-0.038324209,-0.01597561,-0.020342065,-0.016108323,0.027862903,-0.024243725,-0.022090261,-0.014634146,-0.031410727,-0.016453032,-0.013956779,-0.021879273,-0.029151232,-0.016308025,-0.028704635,-0.02973425,-0.008674908,-0.004563107,-0.023172265
20150202,0.008590257,0.024708305,0.000757248,0.015682175,0.001328609,0.01306223,0.015457627,-0.003577236,0.01087908,0.0128,0.01846247,0.021782178,0.017846078,0.017864393,0.009846957,0.00168687,0.010664028,0.010201603,0.012546944,0.017637019,0.017117292,0.008805688,0.006890354,0.00995355,0.006122309,0.009788235,9.58E-05,0.027783855,0.034428948,0.020044134
20150203,0.00560028,0.02980576,0.015241596,0.01981472,0.036930562,0.009244617,-0.001335292,0.015557006,0.038099951,0.011690363,0.001485884,0.007751938,0.01948131,0.027067069,0.00975094,0.017427743,0.023604917,0.00096177,0.000168591,0.010808796,0.013960604,0.024634683,0.016165824,0.002299606,0.00738411,0.004846677,0.026907977,0.018092805,0.03271733,0.022534703
20150204,0.005337046,-0.008563686,0.001384157,-0.00925225,-0.014288761,-0.00680969,-0.001604493,-0.008677022,-0.023474738,0.001561524,-0.002967359,0.005769231,-0.001433178,-0.008100311,-0.001861547,0.019631241,0.076301807,0.001201057,0.007669617,-0.015855457,0.006506978,-0.009528617,-0.010735897,-0.032284497,-0.000814443,0.001020314,0.010910108,-0.000627221,-0.010773304,-0.005994358
20150205,0.007270629,0.009840367,0.003083466,0.019696069,0.034184336,0.010557612,0.001607071,0.00864491,0.019768151,0.028687247,0.010119048,0.01457935,0.013395527,0.011130999,0.010607297,0.0260863,0.01342812,0.002639155,0.003178321,0.021356313,0.006371217,0.006052497,0.010852407,0.002032176,0.009373726,0.008339511,0.00535006,0.00125523,0.008860175,0.006917347
20150206,0.000572869,-0.00931139,-0.003709985,-0.00249771,0.012552301,-0.002882017,0.018184249,-0.016605957,-0.004307766,0.005456199,-0.019004125,-0.000942285,0.003304615,0.014714831,-0.012572088,-0.01611479,-0.00604053,-0.008135918,-0.008420877,-0.000733676,-0.001955125,-0.007535938,-0.013273473,-0.006422173,-0.004037685,-0.011211174,0.000458758,0.030714584,0.002744488,0.01972873
20150209,-0.016260163,0.000655738,-0.013512076,-0.004089809,-0.002892562,-0.007406515,0.003282994,-0.006754548,0.017545968,-0.003014772,-0.010962607,-0.001178967,-0.0003529,-0.006596522,-0.006541292,-0.007329295,-0.00284258,-0.0053076,0.006642563,-0.004405286,-0.013339552,-0.006189382,-0.01305638,-0.00782446,-0.002837838,-0.010315985,-0.006419663,-0.004865194,0.007481069,-0.00120919
20150210,0.016063322,-0.00600699,0.014020708,0.000670466,0.004973063,0.005945159,0.003795812,0.017330262,-0.00909413,0.032657998,0.023382933,0.005665722,0.010120028,0.01284162,0.003997648,-0.003428012,0.001867689,0.028377395,0.019211493,0.013643068,0.007090858,0.018041734,0.005712568,0.008914795,0.003116954,0.023288572,0.021506369,0.008555714,-0.002263878,0.011068834
20150211,-0.010883263,-0.004504999,0.002020847,-0.005946399,-0.008659794,-0.008081052,0.037032208,-0.015525606,-0.005840286,0.002928258,-0.004451039,-0.005164319,0.001980429,0.016742523,0.002927743,0.005443205,-0.000490581,-0.000707547,0.023438781,-0.020371044,0.011734885,-0.002270434,0.000298954,-0.001869159,-0.000810592,0.008075617,-0.003252914,0.006059382,-0.001815211,-0.001539514
20150212,-0.005211953,0.019536424,0.009340834,0.007582779,0.022254576,0.008694066,0.005406765,0.007556675,0.001438676,0.01810219,0.017138599,0.016753185,-0.064294849,0.011350919,0.004553947,0.018496936,0.0167861,-0.004720321,0.012652146,0.093947271,0.002505335,0.002022756,-0.019326559,0.002383384,0.00114927,-9.10E-05,0.016770918,-0.005822124,0.008001455,0.020558506
20150213,-0.000931424,0.010826026,0.005889158,0.013880759,0.005900305,0.000180821,-0.015382691,0.000434783,0.019154795,-0.006595928,0.006886447,0.018101648,-0.029821074,-0.004110022,-0.001511101,-0.004724816,0.00569608,-0.004268437,0.004902736,-0.00101833,-0.000370233,0.011859702,0.011986997,-0.001188859,0.011074347,-0.003641661,-0.002407275,-0.004240711,0.017319141,0.001678697
20150217,0.001748048,-0.003427225,-0.013591218,0.00057732,0.00262945,0.005905749,-0.009272196,-0.001955671,0.002936685,-0.001732102,0.010913853,-0.00661044,0.012807377,0.005396825,-0.004772992,0.004598895,-0.000479985,-0.004286735,0.005901794,-0.004077472,0,0.003491272,0.008231279,-0.000340078,0.001268951,0.002923977,0.000983108,-0.002636382,-0.003369392,0.007206301
20150218,0.003838995,-0.021923697,0.002437732,0.005522585,-0.003227759,0.002875629,-0.002692308,0.019159591,-0.00679316,-0.002891845,-0.013531021,-0.001147315,0.008851796,-0.007104515,0.009006901,-0.006460664,-0.002497119,-0.001913418,0.006923257,0.006141249,-0.000185185,0.00764165,-0.004778973,0.000170097,0.00833778,9.11E-05,-8.93E-05,-0.004880033,-0.017437722,-0.012146423
20150219,-0.032101055,-0.017250852,-0.004123493,0.007541602,0.005464481,-0.001851852,-0.008870035,0.000854518,-0.017688679,-0.002030162,-0.001605136,-0.00068918,-0.017297568,0.002332114,-0.012172502,-7.43E-05,0.00028885,0.009106159,-0.002058812,-0.006103764,9.26E-05,0.010481534,0.007402961,-0.008503401,0.017066878,0.002368589,-0.009375837,-0.000612996,-0.018924303,-0.002358093
20150220,0.00933908,0.005366726,0,0.009763241,-0.003019324,0.006164343,0.000389105,0.013127001,0.013685474,0.004359198,0.005846244,0.00816092,0.018239796,0.012691026,-0.003990142,0.014492754,0.006352873,-0.003324626,0.008135461,0.010235415,-0.00157422,-0.001464397,-0.004369414,0.000857633,0.029658537,0.023539035,0.011718046,0.001226743,0.002307337,0.009623502
20150223,0.003558719,-0.010120107,0.001274021,-0.003142374,-0.000807591,0.004104211,0.018929081,0.000842726,-0.011250592,-0.004918981,-0.018889858,0.006726713,0.005887511,-0.006265991,0.006127018,3.66E-05,0.004208513,-0.002859185,0.027066682,0.000675447,-0.006863291,-0.004521845,-0.000797925,-0.000856898,-0.022550692,0.033564198,0.000356379,-0.004084133,-0.006813996,-0.007525084
20150224,-0.00035461,0.004606224,0.007104231,0.000565794,0.006465953,0.001836384,0.022903677,0.004315335,0.012097257,-0.001453911,0.019253555,-0.001359003,0.006973848,0.010036257,0.001288207,-0.00197795,-0.003047909,0.006690562,-0.006240602,0,0.004389242,0.011785649,0.005190657,0.00102916,-0.002326483,-0.008333333,0.039811186,0.009226984,0.000927128,0.024768324
20150225,-0.011824524,0.002012972,0.038744999,-0.003392843,0.000803052,-0.001359981,-0.004726956,0.014671977,0.007692308,0.009318579,-0.013513514,-0.002268088,0.016200841,-0.002601186,-0.000467836,0.00198187,0.008598452,-0.001898884,-0.025573126,-0.004724941,-0.005950721,-0.012255051,0.005064548,0.002227553,-0.008874207,-0.011955298,-0.003768737,-0.000406339,0.005742868,0.005261427
20150226,0.002752184,-0.010602679,0.008615447,-0.005673989,-0.012036108,0.00426313,0.020497438,0.001755836,-0.015854375,-0.002019619,-0.008690529,0.001477609,0.013143483,0.002503651,-0.0033934,0.002710523,-0.009567112,0.009750297,0.012617439,0.014242116,0.008511832,-0.01191573,0.01570991,0.008035562,-0.008365466,-0.003419553,-0.007995873,0.003455285,-0.013998895,0.007196598
20150227,0.001551313,-0.001240835,-0.006130037,-0.006195484,-0.000203046,-0.005660044,0.017513778,0.001340344,-0.010739857,-0.007805724,-0.011887073,-0.004653274,-0.01993994,-0.012539022,-0.000469649,-0.008913242,-0.004590666,0.019783325,-0.014990607,-0.013373454,-0.003524393,0.006651333,-0.002821012,-0.007123474,-0.005799776,-0.000263945,-0.005460218,0.001620417,-0.003549412,-0.004871712
20150302,0.000357441,-0.005647165,0.011122346,0.010499549,0.002233956,0.010969463,0.006499759,0.016783361,0.001206273,0.013111888,0.024360902,0.000684151,0.005392818,0.010537963,0.003289087,0.025727028,0.017390469,-0.002309469,0.00490425,0.023043036,0.004281459,-0.009015685,0.006926154,0.000683293,0.01955585,0.006776379,0.011938998,0.000404449,-0.007311586,0.007996084
20150303,-0.007027156,-0.004770559,-0.0026,-0.012095138,-0.002026342,-0.013079179,-0.004903133,-0.007898734,-0.001927711,-0.006039689,0.001027598,-0.013673655,-0.001462879,-0.002711299,-0.002927058,-0.010744188,0.004344131,-0.005787037,0.002091564,-0.021530308,-0.00463392,0.003427218,-0.00852548,-0.004096961,0.011508453,-0.013461538,-0.000430589,0.001617142,-0.006987724,0.003237818
20150304,-0.009475831,-0.005021685,0.005113295,-0.005423172,0.006497462,-0.006596541,-0.002283379,-0.004593243,-0.013399324,0.002314815,0.000733245,-0.005198706,-0.015626908,-0.008365138,-0.009511508,-0.005630222,-0.007334274,-0.010477299,-0.006338899,-0.007109005,-0.004841713,-0.009998137,-0.006742232,-0.007884813,-0.007842129,0.008506114,-0.011286293,-0.009687185,0,0.002581894
20150305,0.011988375,-0.005047029,-0.011371571,-0.002065433,-0.013717975,0.00245274,0.002168152,0.009639048,-0.00269179,-0.004907621,-0.011430246,0.001277436,0.006449212,0.002161649,0.003319502,0.001388128,-0.00511509,-0.002352941,-0.016570717,-0.001022844,0.006736527,0.01104002,0.00855878,0.001727713,0.000777454,0.008522228,0.010020913,-0.003056858,-0.004089007,-0.002092387
20150306,-0.011726696,-0.012796864,-0.019977802,-0.01125921,-0.019431377,-0.019156174,-0.010216346,-0.015742433,-0.017789228,-0.014505367,-0.016009487,-0.017397356,-0.010351201,-0.016677189,-0.023277797,-0.017473461,-0.011520518,-0.020754717,0.001503046,-0.012798635,-0.016728625,-0.016627373,-0.023507608,-0.019661952,-0.008739561,-0.01663908,-0.01259598,-0.012878168,-0.011267068,-0.017903226
20150309,0.003511321,-0.005488731,0.005971379,0.019425605,-0.000208594,0.012229253,0.013964784,0.005365803,0.009367974,0.001766264,-0.014160892,0.011567517,0.00249035,0.005457172,0.005202032,0.007722581,0.01387016,-0.003131021,0.004265403,0.015038894,0.008695652,0.014321767,0.005493957,0.007389163,0.010645246,0.01789511,0.006989952,-0.001242493,0.003862868,0.010018065
20150310,-0.009773166,-0.010568342,-0.014532801,-0.035728953,-0.017108283,-0.024703973,-0.009341317,-0.009442677,-0.011137235,-0.007346459,-0.031173594,-0.019136523,-0.017389144,-0.0277763,-0.018654471,-0.022916513,-0.020615618,-0.016912298,-0.020685858,-0.023841962,-0.018646927,-0.018411395,-0.011225909,-0.011875655,-0.015056543,-0.021235857,-0.023340564,-0.014928468,-0.01000481,-0.02504065
20150311,-0.016814914,-0.002848327,-0.013812442,0.008006814,-0.007004882,-0.003266363,-0.002538685,-0.012123096,-0.002627956,-0.004440497,0.019873817,-0.001189626,0.004297813,0.008045537,-0.001839588,-0.001696833,-0.001940052,-0.014499877,-0.018231467,-0.013956734,0.008975461,-0.006400101,-0.012157139,-0.009190527,-0.008201023,0.002311933,0.004530917,0.003578194,0.006121854,0.00466978
20150312,0.014995662,0.002380386,0.013584667,0.024505662,0.014536127,0.016941817,0.021088353,0.017830921,0.006148055,0.011002081,-0.047324466,-0.022868032,0.026557583,0.031328049,0.008600565,0.018243626,0.041597823,0.011720698,0.018079188,-0.000707714,0.020440996,0.00752551,0.015358015,0.001962183,0.00575511,0.019162527,0.026797559,0.022021812,-0.010817076,0.0187583
20150313,0,-0.004155782,0.001038961,-0.020620257,-0.008638854,-0.010518636,-0.006290801,-0.012675185,-0.011971568,0,0.004220779,0.008776207,-0.011770476,-0.003211371,-0.003167255,-0.016878107,-0.006811608,-0.016268178,-0.006910406,-0.010623229,-0.010293981,-0.023420686,-0.006210558,0.000534093,-0.003091292,0.003220752,-0.011024978,0.002257336,-0.007810974,-0.006029004
20150316,0.016971917,0.010611661,0.008303062,0.011200943,-0.00042508,0.021322355,0.03643096,0.006575514,0.009339897,0.012941176,-0.003233107,0.004349928,0.011166253,0.013520651,0.021141391,0.015054899,0.008737317,0.009521423,0.011004127,0.012884753,0.020708396,0.01814882,0.018647314,0.016370107,0.013854984,0.028373102,0.014631597,0.008804259,0.01485928,0.013934426
20150317,-0.008044183,-0.008022652,-0.010087494,-0.00174898,-0.008505209,-0.011912641,-0.005877607,0.001036914,-0.019007128,-0.007839721,-0.007784625,0.003248316,-0.005398773,-0.006930693,-0.008496888,-0.016801725,-0.003818571,0.005460412,0.016726691,-0.005300353,-0.001652437,-0.000763942,-0.011577281,-0.011379552,0.005466259,-0.007762403,-0.007896996,-0.006494824,0.00038786,-0.003880356
20150318,-0.001089325,0.023667935,0.00863055,0.00375438,0.019515333,0.013639408,0.01066543,0.010047649,0.036711281,0.006145742,0.009807127,0.019306871,0.009869233,0.009182977,0.010863005,0.011984877,0.009442782,0.002221674,0.011256297,0,0.00708046,0.018157492,0.015717289,0.020896051,0.007895929,0.020068027,0.004326008,0.012053115,0.034215373,0.002272358
20150319,-0.012237974,-0.019286627,-0.010515464,-0.007730031,-0.017038284,-0.004865742,0.002064694,0.00830684,-0.015246526,-0.006689936,-0.00485594,-0.005058824,-0.003909113,-0.012219218,-0.00441791,-0.001606456,-0.005557099,-0.014285714,-0.00758932,0.003907638,-0.003743608,0,0.002266903,0.00971379,-0.01040262,0.00666889,-0.007925569,-0.00484457,-0.018275539,-0.008906883
20150320,0.021099117,0.001540102,0.011148156,0.000670129,0.011983736,0.005010262,0.009958791,0.037225386,0.013734549,0.002928258,0.018542615,0.014071184,0.014226147,0.016634205,0.016310866,0.008980692,0.009872404,0.015742129,-0.012510295,0.006369427,0.005682339,0.019210312,0.006982004,0.006356296,0.00253066,-0.013415038,0.02023272,0.005273834,0.02176611,0.008986928
